address|lat|lon|state|district
Bangurpark S.O|22.722007|88.344367|WEST BENGAL|HUGLI
Adaikalapuram S.O|8.53473|78.103699|TAMIL NADU|THOOTHUKKUDI
Aihar S.O|26.191947|81.025776|UTTAR PRADESH|RAE BARELI
Sallar B.O|33.878616|75.245784|JAMMU & KASHMIR|ANANTNAG
Madana B.O|33.771712|74.094631|JAMMU & KASHMIR|PUNCH
Batakvada B.O|23.254444|73.965371|GUJARAT|DOHAD
Dabhra B.O|29.674146|79.209237|UTTARAKHAND|
Sripur B.O|23.121811|88.462189|WEST BENGAL|HUGLI
Sripur Bazar S.O (Hooghly)|22.9|88.39|WEST BENGAL|HUGLI
Golari B.O|26.446637|77.452987|RAJASTHAN|DHAULPUR
Sahjaura B.O|26.244641|81.002301|UTTAR PRADESH|RAE BARELI
Kishoreganj S.O|20.844403|85.151082|ODISHA|ANUGUL
Sijberia B.O|22.486863|88.126698|WEST BENGAL|HAORA
Ahuri B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Chilfi B.O|22.008951|81.224344|CHATTISGARH|KABEERDHAM
Achankulam B.O|9.042476|77.945666|TAMIL NADU|THOOTHUKKUDI
Bohara B.O|31.086341|76.022871|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Tankupa B.O|24.703997|85.119247|BIHAR|MUNGER
Ahiyapur B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Ujjali B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Borwal B.O|27.15934|84.101946|BIHAR|PASHCHIM CHAMPARAN
Badran B.O|34.076572|74.578549|JAMMU & KASHMIR|BARAMULA
Makkatola B.O|21.248011|80.440997|MAHARASHTRA|GONDIYA
Dhosi B.O|28.0719|76.024684|RAJASTHAN|JHUNJHUNU
Mangrul Navghare B.O|20.352297|76.434616|MAHARASHTRA|BULDANA
Baisar B.O|27.156035|83.202408|UTTAR PRADESH|KISHANGANJ
Akbarpur Pharsi B.O|26.425744|81.404032|UTTAR PRADESH|RAE BARELI
Jatinga B.O|25.133111|93.018822|ASSAM|CACHAR
Smardhira B.O|27.144604|83.562174|UTTAR PRADESH|MAHRAJGANJ
Jatinga Tenali B.O|25.3478|93.017571|ASSAM|CACHAR
Akauni B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Baduab B.O|34.19905|74.34995|JAMMU & KASHMIR|BARAMULA
Badugam B.O|34.091603|74.580538|JAMMU & KASHMIR|BARAMULA
Cherki S.O|24.688624|84.881702|BIHAR|MUNGER
Bansberia S.O|22.97|88.4|WEST BENGAL|HUGLI
Bansberia Bazar S.O|22.951922|88.394988|WEST BENGAL|HUGLI
Udimilla B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Bhandalu B.O|30.059565|78.619099|UTTARAKHAND|GARHWAL
Udithyala B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Baganda B.O|22.389518|88.081527|WEST BENGAL|HAORA
Bhamraikhal B.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
Pakka Polarhat B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Dadera B.O|27.130206|81.028538|UTTAR PRADESH|BARA BANKI
Bickatti B.O|11.465428|76.685666|TAMIL NADU|KRISHNAGIRI
Ajitpur B.O|26.242032|80.960857|UTTAR PRADESH|RAE BARELI
Pakurtala B.O|22.351217|88.118156|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Bondanar B.O|20.010174|81.149979|CHATTISGARH|KORIYA
Saimbasi B.O|26.20756|80.924921|UTTAR PRADESH|RAE BARELI
Udandapur B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Babareshi B.O|34.078403|74.392468|JAMMU & KASHMIR|BARAMULA
Dadra B.O|26.94|81.19|UTTAR PRADESH|BARA BANKI
Dadrauli Bhawaniapur B.O|26.94|81.19|UTTAR PRADESH|BARA BANKI
Saini B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Pakhiralaya B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Balagarh S.O|23.118857|88.464611|WEST BENGAL|HUGLI
Balaichak B.O|22.687595|87.918158|WEST BENGAL|HUGLI
Pairachali B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Udamalgidda B.O|16.818889|77.503056|TELANGANA|MAHBUBNAGAR
Padnur B.O|17.313849|75.987686|KARNATAKA|BIJAPUR
Paikan B.O|22.528318|88.535987|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Bakuliagram B.O|22.9|88.39|WEST BENGAL|HUGLI
Malegaon B.O|19.208487|75.215817|MAHARASHTRA|BID
Malegaon KHD B.O|20.55475|74.510029|MAHARASHTRA|BID
Pailanhat B.O|22.435614|88.291563|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Dayalpur B.O|26.94|81.19|UTTAR PRADESH|BARA BANKI
Dasolibadiyar B.O|29.589241|79.646666|UTTARAKHAND|
Balghar B.O|31.362066|76.623942|HIMACHAL PRADESH|BILASPUR
Balh Churani B.O|31.429975|76.756015|HIMACHAL PRADESH|BILASPUR
Allehpur B.O|27.514045|78.110472|UTTAR PRADESH|MATHURA
Rajghat B.O|34.19905|74.34995|JAMMU & KASHMIR|BARAMULA
Malapuri B.O|19.099734|75.777846|MAHARASHTRA|BID
Padekanur B.O|16.498486|76.137794|KARNATAKA|BIJAPUR
Sasni S.O|27.706338|78.082308|UTTAR PRADESH|MATHURA
Loran B.O|33.79923|74.347017|JAMMU & KASHMIR|PUNCH
Balarambati B.O|22.808248|88.211557|WEST BENGAL|HUGLI
Matiabandhi B.O|22.486676|86.499655|JHARKHAND|PURBI SINGHBHUM
Matihana B.O|22.281987|86.747923|JHARKHAND|PURBI SINGHBHUM
Bhuneed B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Raura Sector Bilaspur S.O|31.342943|76.762507|HIMACHAL PRADESH|BILASPUR
Chandouti Bhagawanpur B.O|24.795452|84.999431|BIHAR|MUNGER
Chandouti S.O|24.752466|84.989555|BIHAR|MUNGER
South Joychanditala B.O|22.635243|88.239531|WEST BENGAL|HAORA
Uyyalawada B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Jayanti Devi B.O|30.81693|76.784866|PUNJAB|CHANDIGARH
Bhira B.O|29.992444|79.034842|UTTARAKHAND|GARHWAL
Balindar B.O|23.165262|88.205942|WEST BENGAL|HUGLI
Dulchas B.O|28.238578|75.12243|RAJASTHAN|JHUNJHUNU
Uragi B.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
25th PAC S.O|26.210705|81.270466|UTTAR PRADESH|RAE BARELI
Balipur B.O|22.755606|87.938382|WEST BENGAL|HUGLI
Dulaniya B.O|28.406571|75.687041|RAJASTHAN|JHUNJHUNU
Sareni B.O|26.157845|80.833627|UTTAR PRADESH|RAE BARELI
Sareni S.O|26.157845|80.833627|UTTAR PRADESH|RAE BARELI
Daulatpur B.O|27.099717|81.26152|UTTAR PRADESH|BARA BANKI
Darmar B.O|29.634394|79.553319|UTTARAKHAND|
Darmar Tikhun B.O|29.589241|79.646666|UTTARAKHAND|
Sankaralingapuram B.O|9.246307|78.141478|TAMIL NADU|THOOTHUKKUDI
Bhimli Talli B.O|30.093131|78.780559|UTTARAKHAND|GARHWAL
Sankarankudiyiruppu B.O|8.764166|78.134836|TAMIL NADU|THOOTHUKKUDI
Balidaha B.O|23.021375|88.120597|WEST BENGAL|HUGLI
Sankaraperi B.O|8.838679|78.105125|TAMIL NADU|THOOTHUKKUDI
Balidewanganj S.O|22.794749|87.753117|WEST BENGAL|HUGLI
Uttaraspally B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Sikta S.O|27.026205|84.681313|BIHAR|PASHCHIM CHAMPARAN
Upper Bazar S.O|30.222842|78.792821|UTTARAKHAND|GARHWAL
Baligori B.O|22.675087|87.887468|WEST BENGAL|HUGLI
Bamta B.O|31.356517|76.761425|HIMACHAL PRADESH|BILASPUR
Tantisal B.O|22.753688|87.905283|WEST BENGAL|HUGLI
T. Jalalpur B.O|24.927725|84.835846|BIHAR|MUNGER
Achai B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Darawan B.O|27.123119|81.100299|UTTAR PRADESH|BARA BANKI
Daravpur B.O|26.94|81.19|UTTAR PRADESH|BARA BANKI
Rishikesh B.O|31.342943|76.762507|HIMACHAL PRADESH|BILASPUR
Ayatmulla B.O|34.19905|74.34995|JAMMU & KASHMIR|BARAMULA
Ballaldighi B.O|23.13823|88.240065|WEST BENGAL|HUGLI
Manasgaon B.O|20.914266|76.683861|MAHARASHTRA|BULDANA
Dolhca B.O|29.046753|77.332443|UTTAR PRADESH|BAGHPAT
Tarahat B.O|22.873582|87.640847|WEST BENGAL|HUGLI
Darhara B.O|26.94|81.19|UTTAR PRADESH|BARA BANKI
B.Garden S.O|22.556923|88.30103|WEST BENGAL|HAORA
Dania S.O|29.580735|79.964429|UTTARAKHAND|
Tarakeswar Math S.O|22.9|88.39|WEST BENGAL|HUGLI
Mamulwadi B.O|20.887618|76.39556|MAHARASHTRA|BULDANA
Tarakeswar S.O|22.882103|88.014676|WEST BENGAL|HUGLI
Mungaoli S.O|24.42|78.1|MADHYA PRADESH|ASHOKNAGAR
Doghat S.O|29.189876|77.364026|UTTAR PRADESH|BAGHPAT
Metka B.O|33.2109|74.467217|JAMMU & KASHMIR|RAJOURI
Subhararah B.O|22.595769|88.263639|WEST BENGAL|HAORA
Balundi B.O|22.888342|87.842697|WEST BENGAL|HUGLI
Bisunpura B.O|26.745278|84.548428|BIHAR|PASHCHIM CHAMPARAN
Otihal B.O|16.889717|76.126197|KARNATAKA|BIJAPUR
Dohja B.O|29.046753|77.332443|UTTAR PRADESH|BAGHPAT
Dariya Bad S.O|26.892222|81.555556|UTTAR PRADESH|BARA BANKI
Dariyabad R.S. S.O|26.892222|81.555556|UTTAR PRADESH|BARA BANKI
Bitherkad S.O|11.565998|76.378922|TAMIL NADU|KRISHNAGIRI
Chansi B.O|24.626617|84.770722|BIHAR|MUNGER
Balpai B.O|22.650833|87.896698|WEST BENGAL|HUGLI
Parbangla B.O|22.493853|88.209687|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Majalgaon S.O|19.164665|76.204455|MAHARASHTRA|BID
Bhogaram B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Charaili B.O|24.795452|84.999431|BIHAR|MUNGER
Doodwa B.O|28.461242|75.725519|RAJASTHAN|JHUNJHUNU
Doomra S.O|27.951536|75.30769|RAJASTHAN|JHUNJHUNU
Baloh B.O|31.405402|76.622498|HIMACHAL PRADESH|BILASPUR
Soldi B.O|20.163942|73.108405|GUJARAT|BANAS KANTHA
Doodawa B.O|28.461242|75.725519|RAJASTHAN|JHUNJHUNU
Pathan Khali S.O|22.207918|88.751056|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Satanpurwa B.O|26.530024|81.430645|UTTAR PRADESH|RAE BARELI
Satanpur B.O|26.201203|80.940127|UTTAR PRADESH|RAE BARELI
Sataon B.O|26.287015|81.047864|UTTAR PRADESH|RAE BARELI
Subsit B.O|22.491091|87.932134|WEST BENGAL|HAORA
Padaganur B.O|16.794818|76.004373|KARNATAKA|BIJAPUR
Pathanberia B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Jharmarhi B.O|30.424577|76.79424|PUNJAB|CHANDIGARH
Pathar Pratima S.O|21.792082|88.355503|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Chakand R.S B.O|24.890009|84.993126|BIHAR|MUNGER
Bamunari B.O|22.716791|88.312997|WEST BENGAL|HUGLI
Uppalpahad B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Sagdapada B.O|23.099654|74.035888|GUJARAT|DOHAD
Chakand S.O|24.890009|84.993126|BIHAR|MUNGER
Sarwan B.O|26.228055|81.375686|UTTAR PRADESH|RAE BARELI
Singari B.O|27.195741|84.096666|BIHAR|PASHCHIM CHAMPARAN
Jhanjeri B.O|30.681589|76.606287|PUNJAB|CHANDIGARH
Sagtala B.O|22.543234|73.918346|GUJARAT|DOHAD
Upparapally B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Satyanagar S.O (Raebareli)|26.229621|81.244586|UTTAR PRADESH|RAE BARELI
Athoora B.O|34.285122|74.179777|JAMMU & KASHMIR|BARAMULA
Rozam B.O|22.823231|74.165099|GUJARAT|DOHAD
Rani Kotla B.O|31.324496|76.848312|HIMACHAL PRADESH|BILASPUR
Banjaria Sonbarsa B.O|27.144604|83.562174|UTTAR PRADESH|MAHRAJGANJ
Bandibar B.O|22.86724|73.958025|GUJARAT|DOHAD
Siksod B.O|20.101192|81.067186|CHATTISGARH|KORIYA
Alampatti B.O|9.159925|77.836013|TAMIL NADU|THOOTHUKKUDI
Amawan B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Satwa Khera B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Teghari B.O|22.897222|87.987222|WEST BENGAL|HUGLI
Undekode B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Undavelly S.O|15.941917|78.038088|TELANGANA|MAHBUBNAGAR
Alagesapuram S.O|8.816968|78.148004|TAMIL NADU|THOOTHUKKUDI
Matho B.O|33.996984|77.645021|JAMMU & KASHMIR|LEH(LADAKH)
Paschim Jata B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Paschim Gopalnagar B.O|22.094835|88.238816|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Paschim Kultali B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Paschim Rameswarpur B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Paschim Sripatinagar B.O|21.808027|88.464611|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Paschim Surendranagar B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Paschim Radhaballavpur B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Paschim Radhanagar B.O|22.267159|88.852703|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Undiyal B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Telinipara S.O|22.835373|88.360993|WEST BENGAL|HUGLI
Paschim Chamni B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Arti B.O|27.485994|78.107976|UTTAR PRADESH|MATHURA
Paschim Dighirpar B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Malkapur City S.O|20.886483|76.216271|MAHARASHTRA|BULDANA
Malkapur Pangra B.O|20.070973|76.33406|MAHARASHTRA|BULDANA
Malkapur S.O (Buldhana)|20.712207|76.210266|MAHARASHTRA|BULDANA
Malegaon B.O|20.295569|76.623942|MAHARASHTRA|BULDANA
Baruipara B.O|22.766894|88.236935|WEST BENGAL|HUGLI
Barul B.O|23.0708|88.146218|WEST BENGAL|HUGLI
Balichaturi B.O|22.326638|88.054646|WEST BENGAL|HAORA
Barunanpara B.O|22.9|88.39|WEST BENGAL|HUGLI
Bingidoddi B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Maskedih B.O|24.272214|85.811502|JHARKHAND|KODARMA
Masnodih B.O|24.49659|85.723072|JHARKHAND|KODARMA
Masmohna B.O|24.419657|85.728202|JHARKHAND|KODARMA
Vankeswaram B.O|16.743939|77.991842|TELANGANA|MAHBUBNAGAR
Surajpura B.O|22.100692|81.337191|CHATTISGARH|KABEERDHAM
Shikarpur B.O|27.133854|84.503866|BIHAR|PASHCHIM CHAMPARAN
Sripur B.O|25.033826|84.964523|BIHAR|MUNGER
Korada B.O|21.378134|85.185518|ODISHA|ANUGUL
Srirampur B.O|24.529896|84.756365|BIHAR|MUNGER
Mahalas Jawala B.O|18.989089|75.760078|MAHARASHTRA|BID
Bidoli B.O|30.129703|78.895581|UTTARAKHAND|GARHWAL
Deolikhan B.O|29.630638|79.539844|UTTARAKHAND|
Lassana B.O|33.654752|74.252633|JAMMU & KASHMIR|PUNCH
Deolikhet S.O|29.589241|79.646666|UTTARAKHAND|
Bar B.O|22.762536|74.024137|GUJARAT|DOHAD
Bara B.O|22.905344|74.03295|GUJARAT|DOHAD
Balitikuri S.O|22.607954|88.30206|WEST BENGAL|HAORA
Mudra Bhadra B.O|24.522586|77.873733|MADHYA PRADESH|ASHOKNAGAR
Ambara Paschim B.O|26.119913|80.951184|UTTAR PRADESH|RAE BARELI
Ambara Mathai B.O|26.023976|81.199551|UTTAR PRADESH|RAE BARELI
Alanthalai B.O|8.483748|78.118887|TAMIL NADU|THOOTHUKKUDI
Alankinar B.O|8.764166|78.134836|TAMIL NADU|THOOTHUKKUDI
Shiorajpur B.O|27.109571|84.216565|BIHAR|PASHCHIM CHAMPARAN
Alwartirunagari S.O|8.605237|77.943881|TAMIL NADU|THOOTHUKKUDI
Alwartirunagari West B.O|8.605237|77.943881|TAMIL NADU|THOOTHUKKUDI
Alwarthope West B.O|8.615238|77.940311|TAMIL NADU|THOOTHUKKUDI
Alwarkarkulam B.O|8.65636|77.87603|TAMIL NADU|THOOTHUKKUDI
Chand Chourah S.O|24.795452|84.999431|BIHAR|MUNGER
Asham B.O|34.255674|74.636483|JAMMU & KASHMIR|BARAMULA
Vallur B.O|16.012169|77.901033|TELANGANA|MAHBUBNAGAR
Sidhaw B.O|27.247709|84.030264|BIHAR|PASHCHIM CHAMPARAN
Bally Goswami Rd S.O|22.648122|88.345099|WEST BENGAL|HAORA
Bally S.O|22.584158|88.341237|WEST BENGAL|HAORA
Deghat S.O|29.898522|79.224635|UTTARAKHAND|
Durana B.O|28.092684|75.303317|RAJASTHAN|JHUNJHUNU
Kosala S.O|21.008281|84.93883|ODISHA|ANUGUL
Kumarpada B.O|19.813382|85.831465|ODISHA|
Vallabhapur B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Ashtingoo B.O|34.19905|74.34995|JAMMU & KASHMIR|BARAMULA
Dundlod S.O|27.895582|75.227487|RAJASTHAN|JHUNJHUNU
Charbhata B.O|21.889095|81.24913|CHATTISGARH|KABEERDHAM
Bamangachi S.O|22.608258|88.331219|WEST BENGAL|HAORA
Ruvabari B.O|22.733358|73.965371|GUJARAT|DOHAD
Sihpur B.O|26.989443|84.561527|BIHAR|PASHCHIM CHAMPARAN
Bijbania B.O|27.057385|84.460582|BIHAR|PASHCHIM CHAMPARAN
Basubati B.O|22.778123|88.201069|WEST BENGAL|HUGLI
Chak Kalan B.O|31.103119|76.082591|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Mohgla B.O|33.378645|74.288005|JAMMU & KASHMIR|RAJOURI
Basna B.O|23.085509|88.404029|WEST BENGAL|HUGLI
Chak Ramu B.O|31.124275|76.115594|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Baluhati B.O|22.656754|88.269233|WEST BENGAL|HAORA
Dumoli Khurd B.O|28.109473|75.91729|RAJASTHAN|JHUNJHUNU
Chak Bilgan B.O|31.183197|75.912209|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Chak Dana B.O|31.124275|76.115594|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Makodi B.O|20.770596|76.131271|MAHARASHTRA|BULDANA
Sambakulam B.O|9.092304|77.68296|TAMIL NADU|THOOTHUKKUDI
Parash Moni B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Baratgarah B.O|27.144604|83.562174|UTTAR PRADESH|MAHRAJGANJ
Batanal S.O|22.918457|87.856641|WEST BENGAL|HUGLI
Dauligarh B.O|29.538884|79.966831|UTTARAKHAND|
Talbona B.O|23.082725|88.212641|WEST BENGAL|HUGLI
Bhundkhal B.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
Daurakhal B.O|29.589241|79.646666|UTTARAKHAND|
Gangaloor B.O|18.736689|81.039001|CHATTISGARH|BIJAPUR
Kundheihat B.O|19.813382|85.831465|ODISHA|
Sonamui B.O|22.537607|88.010624|WEST BENGAL|HAORA
Daulaghat S.O|29.671349|79.57406|UTTARAKHAND|
Kundhebentasahi S.O|19.813382|85.831465|ODISHA|
Daula S.O|29.785712|79.307824|UTTARAKHAND|
Chahal Kalan B.O|31.099831|75.919468|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Kothabhuin B.O|20.731668|84.781162|ODISHA|ANUGUL
Bankata B.O|27.141449|83.294746|UTTAR PRADESH|KISHANGANJ
Talandu B.O|23.010419|88.345579|WEST BENGAL|HUGLI
Sonagachi B.O|22.595381|88.36266|WEST BENGAL|HAORA
Basuri B.O|22.811912|88.035086|WEST BENGAL|HUGLI
Marchoi B.O|24.749191|85.801257|JHARKHAND|KODARMA
Joula Kalan B.O|30.482181|76.873537|PUNJAB|CHANDIGARH
Uziyari B.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
Budhoul B.O|24.881098|85.541714|BIHAR|MUNGER
Nizampur B.O|26.016622|87.900991|WEST BENGAL|UTTAR DINAJPUR
Amalinagar B.O|8.489181|78.123594|TAMIL NADU|THOOTHUKKUDI
Etpal B.O|18.791667|80.816667|CHATTISGARH|BIJAPUR
Quilmuqam B.O|34.443825|74.572095|JAMMU & KASHMIR|BARAMULA
Duriya B.O|27.848756|75.5102|RAJASTHAN|JHUNJHUNU
Debikhal B.O|29.704084|79.166846|UTTARAKHAND|
Bhrigukhal (A) S.O|29.868768|78.838264|UTTARAKHAND|GARHWAL
Markacho S.O|24.326232|85.834546|JHARKHAND|KODARMA
Sonatala B.O|22.65159|87.955535|WEST BENGAL|HAORA
Arin B.O|34.19905|74.34995|JAMMU & KASHMIR|BARAMULA
Aripanthan B.O|34.058719|74.578141|JAMMU & KASHMIR|BARAMULA
Bagua B.O|22.628145|87.97842|WEST BENGAL|HAORA
Bhitaha B.O|26.779409|84.481572|BIHAR|PASHCHIM CHAMPARAN
Akordhia B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Bhitaha Nizamat B.O|26.781132|84.48813|BIHAR|PASHCHIM CHAMPARAN
Vadial B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Bhitiharwa Ashram B.O|27.243735|84.48382|BIHAR|PASHCHIM CHAMPARAN
Baradangal S.O|22.782589|87.774265|WEST BENGAL|HUGLI
Sarawan B.O|26.283473|81.227099|UTTAR PRADESH|RAE BARELI
Baradigrui B.O|22.9|88.39|WEST BENGAL|HUGLI
Nomunia B.O|25.41132|88.157211|WEST BENGAL|UTTAR DINAJPUR
Utinda B.O|29.720245|79.09416|UTTARAKHAND|GARHWAL
Talpur B.O|22.874899|87.974441|WEST BENGAL|HUGLI
Fazalpur B.O|28.97163|77.670701|UTTAR PRADESH|BAGHPAT
Bagnan S.O|22.466667|87.966667|WEST BENGAL|HAORA
Shankerpur B.O|27.660047|78.152524|UTTAR PRADESH|MATHURA
Barabahera B.O|22.701839|88.327839|WEST BENGAL|HUGLI
Bumuar B.O|24.538187|85.001254|BIHAR|MUNGER
Tamlipara S.O|23.104697|88.462794|WEST BENGAL|HUGLI
Dharampur B.O|27.108414|81.144426|UTTAR PRADESH|BARA BANKI
Sarain Manik B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Sarain Mahesha B.O|26.23|81.25|UTTAR PRADESH|RAE BARELI
Fatehpur Poothi B.O|29.067597|77.341057|UTTAR PRADESH|BAGHPAT
Agaram B.O|8.656912|78.07355|TAMIL NADU|THOOTHUKKUDI
Biyasi B.O|29.644546|78.994266|UTTARAKHAND|GARHWAL
Badaghat B.O|31.455938|76.669426|HIMACHAL PRADESH|BILASPUR
Balaiya B.O|23.20152|73.999164|GUJARAT|DOHAD
Bhikhana Thori B.O|27.09238|84.642931|BIHAR|PASHCHIM CHAMPARAN
Seerkatchi B.O|8.45725|78.048432|TAMIL NADU|THOOTHUKKUDI
Seerudaiyarpuram B.O|8.492102|78.032381|TAMIL NADU|THOOTHUKKUDI
Harjupura B.O|26.710057|77.513212|RAJASTHAN|DHAULPUR
Bommanpally B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Dhanauli B.O|26.773|81.604877|UTTAR PRADESH|BARA BANKI
Dhanauli Thakuran B.O|26.94|81.19|UTTAR PRADESH|BARA BANKI
Dhanaura B.O|26.792244|81.414162|UTTAR PRADESH|BARA BANKI
Bahira B.O|22.444759|88.092519|WEST BENGAL|HAORA
Bheriharwa B.O|27.047306|84.540566|BIHAR|PASHCHIM CHAMPARAN
Sohaipur B.O|24.75301|85.050624|BIHAR|MUNGER
Madalmohi B.O|19.162153|75.703711|MAHARASHTRA|BID
Bollampally B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Nivargi B.O|16.830171|75.710031|KARNATAKA|BIJAPUR
Bamroli B.O|22.648254|73.897769|GUJARAT|DOHAD
Bishald B.O|30.112457|78.877187|UTTARAKHAND|GARHWAL
Puranatilel B.O|34.19905|74.34995|JAMMU & KASHMIR|BARAMULA
Boinpally B.O|17.466651|78.472257|TELANGANA|MAHBUBNAGAR
Dhamas B.O|29.611264|79.568773|UTTARAKHAND|
Dhamdewal B.O|29.868578|79.322856|UTTARAKHAND|
Alampur B.O|26.175218|80.969147|UTTAR PRADESH|RAE BARELI
Baidyanathpur B.O|22.425403|87.970232|WEST BENGAL|HAORA
Sebathiahpuram B.O|8.764166|78.134836|TAMIL NADU|THOOTHUKKUDI
Velgonda B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
Ahilandapuram B.O|8.987921|77.803132|TAMIL NADU|THOOTHUKKUDI
Wellington Bazaar S.O|11.347045|76.794711|TAMIL NADU|KRISHNAGIRI
Wellington S.O|11.356014|76.786119|TAMIL NADU|KRISHNAGIRI
Baratajpur B.O|22.747857|88.258004|WEST BENGAL|HUGLI
Welbeck Estate B.O|11.376416|76.684446|TAMIL NADU|KRISHNAGIRI
Solra B.O|24.823921|84.914101|BIHAR|MUNGER
Dhamera B.O|29.746894|79.314163|UTTARAKHAND|
Sawyerpuram S.O|8.682118|78.0281|TAMIL NADU|THOOTHUKKUDI
Bironkhal (A) S.O|29.840853|79.032016|UTTARAKHAND|GARHWAL
Krutibaspur B.O|21.481903|85.175153|ODISHA|ANUGUL
Bhuidharwa B.O|26.87321|84.184393|BIHAR|PASHCHIM CHAMPARAN
Birmoli B.O|29.896036|78.585051|UTTARAKHAND|GARHWAL
Bairakurchi B.O|22.741951|87.976967|WEST BENGAL|HAORA
Alipur B.O|26.476273|81.268402|UTTAR PRADESH|RAE BARELI
Bali B.O|27.301321|83.713272|UTTAR PRADESH|KISHANGANJ
Banarisihakhurd B.O|27.144604|83.562174|UTTAR PRADESH|MAHRAJGANJ
Shahmau B.O|26.313399|81.529472|UTTAR PRADESH|RAE BARELI
Nidoni B.O|16.7|75.53|KARNATAKA|BIJAPUR
Sekkarakudi S.O|8.797252|77.952449|TAMIL NADU|THOOTHUKKUDI
Bainan B.O|22.508562|87.950635|WEST BENGAL|HAORA
Nidgundi S.O|16.355484|75.937615|KARNATAKA|BIJAPUR
Tajpur B.O|22.538717|87.980027|WEST BENGAL|HAORA
M.GANJ S.O|18.988094|75.755701|MAHARASHTRA|BID
Buniyad Ganj S.O|24.795452|84.999431|BIHAR|MUNGER
Pringal B.O|34.139555|74.226737|JAMMU & KASHMIR|BARAMULA
Edalpur B.O|27.6|78.05|UTTAR PRADESH|AGRA
Mohanpur B.O|22.561891|86.537542|JHARKHAND|PURBI SINGHBHUM
Alawalpur B.O|26.065681|81.210571|UTTAR PRADESH|RAE BARELI
